scorer,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000
bodyparts,Sprout,Sprout,Sprout,TongueTip,TongueTip,TongueTip
coords,x,y,likelihood,x,y,likelihood
5780,345.0508117675781,122.28614807128906,1.0,110.0852279663086,419.8651123046875,1.7195940017700195e-05
5781,345.41082763671875,122.2459716796875,1.0,364.3647766113281,135.6169891357422,0.6325852274894714
5782,345.2749328613281,122.27519226074219,1.0,357.6422424316406,133.12896728515625,3.981590270996094e-05
5783,345.0129699707031,122.37661743164062,1.0,114.6329345703125,419.8789367675781,1.6510486602783203e-05
5784,345.0563659667969,122.5134048461914,1.0,351.8869323730469,128.65756225585938,6.16908073425293e-06
5785,345.01611328125,122.61812591552734,1.0,113.94049835205078,419.7537536621094,1.9162893295288086e-05
5786,344.9902648925781,122.64924621582031,1.0,352.0622253417969,128.9623565673828,5.692243576049805e-06
5787,345.1808166503906,122.6449966430664,1.0,109.91592407226562,418.1459655761719,7.18235969543457e-06
5788,345.2240295410156,122.73529052734375,1.0,114.2060775756836,419.7360534667969,1.749396324157715e-05
5789,345.2984924316406,122.77813720703125,1.0,109.73253631591797,417.7313232421875,0.00021445751190185547
5790,345.2113952636719,122.81637573242188,1.0,109.9126968383789,417.7867431640625,0.002345263957977295
5791,345.3558044433594,122.82292175292969,1.0,110.17027282714844,418.1542053222656,0.00026980042457580566
5792,345.24456787109375,122.86117553710938,1.0,110.24711608886719,418.3249206542969,0.0029090046882629395
5793,345.2375793457031,122.80142974853516,1.0,114.7006607055664,420.1666564941406,3.5136938095092773e-05
5794,345.221923828125,122.69013977050781,1.0,114.50953674316406,420.39154052734375,7.855892181396484e-05
5795,345.2664489746094,122.73040771484375,1.0,114.46186065673828,420.1230773925781,1.677870750427246e-05
5796,345.67877197265625,122.69123840332031,1.0,114.31739044189453,419.9239196777344,9.924173355102539e-06
5797,345.8504333496094,122.74528503417969,1.0,357.1695861816406,133.9648895263672,1.800060272216797e-05
5798,345.8367004394531,122.64872741699219,1.0,351.7606506347656,129.41807556152344,1.0788440704345703e-05
5799,345.8044128417969,122.73812103271484,1.0,109.91392517089844,418.1719665527344,3.3348798751831055e-05
5800,345.7632141113281,122.71214294433594,1.0,110.3588638305664,418.1689147949219,0.00016757845878601074
5801,345.8213195800781,122.85957336425781,1.0,110.47907257080078,418.6551513671875,7.069110870361328e-05
5802,345.5473937988281,122.51407623291016,1.0,110.73040771484375,418.2093505859375,0.0025143325328826904
5803,345.5989685058594,122.76222229003906,1.0,110.47086334228516,417.478759765625,0.0004386305809020996
5804,345.4854431152344,122.61619567871094,1.0,110.77384185791016,418.61029052734375,0.0032123029232025146
5805,345.53509521484375,122.5174331665039,1.0,110.91659545898438,419.2124938964844,0.0007810294628143311
5806,345.511474609375,122.45779418945312,1.0,110.59242248535156,418.954833984375,1.8477439880371094e-05
5807,345.5898132324219,122.40631103515625,1.0,114.50891876220703,420.640625,1.5974044799804688e-05
5808,345.5909729003906,122.40010070800781,1.0,114.58031463623047,419.8611145019531,4.678964614868164e-06
5809,345.4166564941406,122.44611358642578,1.0,352.3681335449219,129.0295867919922,5.692243576049805e-06
5810,345.33648681640625,122.4225082397461,1.0,352.16278076171875,128.95651245117188,7.063150405883789e-06
5811,345.2852783203125,122.3012924194336,1.0,352.318603515625,128.9810028076172,6.288290023803711e-06
5812,345.3498229980469,122.30355072021484,1.0,352.36480712890625,129.1295928955078,5.632638931274414e-06
5813,345.3044738769531,122.31663513183594,1.0,114.2789306640625,420.07513427734375,2.3603439331054688e-05
5814,345.31866455078125,122.26199340820312,1.0,352.1939697265625,129.13438415527344,6.377696990966797e-06
5815,345.462890625,122.2994384765625,1.0,114.82901000976562,419.5458068847656,3.191828727722168e-05
5816,345.33740234375,122.29584503173828,1.0,114.73184204101562,419.7060852050781,9.253621101379395e-05
5817,345.3643798828125,122.33689880371094,1.0,114.65948486328125,419.9083251953125,0.0002752244472503662
5818,345.4002990722656,122.38915252685547,1.0,114.73411560058594,420.3392333984375,0.0002884864807128906
5819,345.53277587890625,122.52013397216797,1.0,114.94082641601562,419.97235107421875,0.00017577409744262695
5820,345.53448486328125,122.55322265625,1.0,115.0350112915039,420.1285095214844,0.0006687045097351074
5821,345.56280517578125,122.58309936523438,1.0,115.07865905761719,420.0168762207031,0.0002835094928741455
5822,345.55419921875,122.65677642822266,1.0,115.19332885742188,420.3338317871094,0.0006012320518493652
5823,345.55352783203125,122.69779968261719,1.0,115.1621322631836,420.470458984375,0.0008685886859893799
5824,345.5570983886719,122.6451416015625,1.0,115.03287506103516,420.4743957519531,0.00044786930084228516
5825,345.5301513671875,122.69599151611328,1.0,115.1476058959961,420.51214599609375,0.0005478262901306152
5826,345.52557373046875,122.72132873535156,1.0,115.16362762451172,420.47509765625,0.00035199522972106934
5827,345.5506896972656,122.65621185302734,1.0,115.07172393798828,420.3983459472656,0.0009582936763763428
5828,345.591064453125,122.56816101074219,1.0,115.19307708740234,420.3210754394531,0.0023399293422698975
5829,345.53619384765625,122.62308502197266,1.0,115.19495391845703,420.12750244140625,0.002966761589050293
5830,345.4716796875,122.62735748291016,1.0,114.94440460205078,420.66278076171875,0.0007227659225463867
5831,345.5823974609375,122.69685363769531,1.0,114.85067749023438,419.8698425292969,0.006002485752105713
5832,345.2998046875,122.5973129272461,1.0,114.91040802001953,419.8291015625,0.007676482200622559
5833,345.4502868652344,122.49248504638672,1.0,114.80065155029297,420.6168518066406,0.007517755031585693
5834,345.3978271484375,122.338623046875,1.0,114.91792297363281,420.4212341308594,0.007947564125061035
5835,345.3104248046875,122.3011245727539,1.0,114.42162322998047,421.0536193847656,0.38941773772239685
5836,345.2345275878906,122.26301574707031,1.0,114.39632415771484,421.1170349121094,0.3538631498813629
5837,345.1622009277344,122.10901641845703,1.0,114.32980346679688,421.1344909667969,0.17538049817085266
5838,345.24798583984375,122.1812973022461,1.0,114.01394653320312,421.4327697753906,0.26270270347595215
5839,345.1872863769531,122.23090362548828,1.0,113.54767608642578,421.51898193359375,0.385672390460968
5840,345.3204650878906,122.2301025390625,1.0,113.55432891845703,421.7484436035156,0.2917407155036926
5841,345.2814025878906,122.4620590209961,1.0,113.42904663085938,421.6454772949219,0.26363760232925415
5842,345.2712097167969,122.42263793945312,1.0,113.64339447021484,420.9635314941406,0.4183487892150879
5843,345.2907409667969,122.45970916748047,1.0,113.67904663085938,420.98504638671875,0.26985567808151245
5844,345.386962890625,122.43780517578125,1.0,113.66168212890625,421.0434875488281,0.6856480836868286
5845,345.5555419921875,122.44534301757812,1.0,113.7156982421875,420.5747375488281,0.7805930972099304
5846,345.67041015625,122.27693176269531,1.0,113.4367446899414,420.6581115722656,0.9724898338317871
5847,345.58294677734375,122.89362335205078,1.0,113.46561431884766,420.53143310546875,0.6152806282043457
5848,345.0729675292969,121.90286254882812,1.0,113.81046295166016,420.09478759765625,0.02008056640625
5849,345.0733642578125,122.02743530273438,1.0,113.34315490722656,419.0306396484375,0.6345871686935425
5850,345.06561279296875,122.23986053466797,1.0,114.2042236328125,419.0677490234375,0.4192603826522827
5851,345.1435546875,122.54161834716797,1.0,114.73009490966797,419.2518615722656,0.9702223539352417
5852,345.0779113769531,121.9971694946289,1.0,114.4222412109375,419.6358642578125,0.9219878911972046
5853,345.3034362792969,122.1102294921875,1.0,113.41642761230469,418.9226379394531,0.9992114305496216
5854,345.22235107421875,122.40135955810547,1.0,114.86455535888672,417.5445251464844,0.9467281699180603
5855,345.1812744140625,122.13288879394531,1.0,114.80707550048828,417.44207763671875,0.5243293046951294
5856,345.0128479003906,122.1036605834961,1.0,116.01741027832031,417.1708068847656,0.042930394411087036
5857,345.1023864746094,122.17903900146484,1.0,116.32842254638672,412.2004699707031,0.9043253660202026
5858,344.9945983886719,122.09265899658203,1.0,115.8738021850586,410.72491455078125,0.02567058801651001
5859,345.1269226074219,122.162353515625,1.0,352.05950927734375,128.83790588378906,6.109476089477539e-06
5860,345.0675964355469,122.3048095703125,1.0,352.4813232421875,129.0423583984375,4.500150680541992e-06
5861,345.4280700683594,122.20404815673828,1.0,364.07537841796875,133.3058624267578,2.753734588623047e-05
5862,345.4939880371094,122.18889617919922,1.0,363.96807861328125,133.77017211914062,0.00010260939598083496
5863,345.6578369140625,122.33407592773438,1.0,364.3450622558594,133.92611694335938,0.00036081671714782715
5864,345.4511413574219,122.16522216796875,1.0,352.8786315917969,128.7051544189453,3.3974647521972656e-06
5865,345.7267150878906,122.40505981445312,1.0,352.4963073730469,128.99925231933594,4.0531158447265625e-06
5866,345.6171875,122.29167175292969,1.0,357.4001770019531,133.6382598876953,1.1295080184936523e-05
5867,345.66583251953125,122.04462432861328,1.0,363.9921569824219,133.945556640625,1.055002212524414e-05
5868,345.78289794921875,121.93282318115234,1.0,364.1163635253906,133.11082458496094,2.1070241928100586e-05
5869,345.9449157714844,122.23690795898438,1.0,365.3668212890625,133.6694793701172,0.0007058084011077881
5870,346.2435607910156,122.56008911132812,1.0,371.5351867675781,131.16677856445312,0.00030177831649780273
5871,345.9615173339844,122.55216979980469,1.0,364.9863586425781,133.86431884765625,0.0003122687339782715
5872,345.6918029785156,122.82820129394531,1.0,370.731201171875,133.51901245117188,0.010205328464508057
5873,345.6321105957031,122.6371078491211,1.0,372.12738037109375,132.92935180664062,3.7342309951782227e-05
5874,345.6523742675781,122.30035400390625,1.0,373.1508483886719,133.4775848388672,0.9991397857666016
5875,345.5289306640625,122.00701141357422,1.0,371.70928955078125,133.70559692382812,7.12275505065918e-06
5876,345.8548583984375,122.00316619873047,1.0,368.2370300292969,142.1838836669922,0.9999879002571106
5877,346.0217590332031,122.07964324951172,1.0,368.1574401855469,145.3350830078125,0.999999463558197
5878,345.67120361328125,121.88609313964844,1.0,348.3744812011719,121.5904769897461,2.1457672119140625e-06
5879,345.6966552734375,122.03880310058594,1.0,348.0674133300781,121.40022277832031,2.4437904357910156e-06
5880,345.48681640625,121.91061401367188,1.0,351.89324951171875,128.35076904296875,3.725290298461914e-06
5881,345.47357177734375,122.08187866210938,1.0,499.9503479003906,451.0599365234375,0.12548136711120605
5882,345.5562744140625,121.97699737548828,1.0,498.2401123046875,452.21588134765625,4.056096076965332e-05
5883,345.5816345214844,122.0835189819336,1.0,347.9015197753906,121.17267608642578,5.632638931274414e-06
5884,345.3793029785156,122.15541076660156,1.0,347.9839782714844,121.31733703613281,3.904104232788086e-06
5885,345.57904052734375,122.0791244506836,1.0,493.57220458984375,429.341064453125,5.990266799926758e-06
5886,345.659423828125,122.08757781982422,1.0,494.0472106933594,430.1806640625,7.328391075134277e-05
5887,345.29248046875,121.99715423583984,1.0,493.3926696777344,436.826904296875,0.0012693703174591064
5888,345.3035583496094,121.88337707519531,1.0,384.1319274902344,446.7021484375,3.725290298461914e-06
5889,345.02252197265625,121.87150573730469,1.0,386.8668518066406,447.8989562988281,8.448958396911621e-05
5890,345.2292785644531,121.88105010986328,1.0,348.0459899902344,121.49867248535156,2.950429916381836e-06
5891,345.21990966796875,122.01303100585938,1.0,352.55462646484375,128.9879150390625,2.5331974029541016e-06
5892,345.1085205078125,121.98675537109375,1.0,352.25213623046875,129.22027587890625,3.9637088775634766e-06
5893,345.736572265625,122.4285659790039,1.0,361.114990234375,165.8574676513672,1.0
5894,346.13726806640625,122.3359146118164,1.0,362.0911865234375,149.28048706054688,1.0
5895,363.39080810546875,125.40460205078125,5.319714546203613e-05,365.9354248046875,133.5736541748047,1.0
5896,364.4137878417969,123.51577758789062,3.3408403396606445e-05,366.4109191894531,128.4451904296875,1.0
5897,364.5838623046875,123.59371948242188,2.637505531311035e-05,363.857177734375,125.16349792480469,0.9999999403953552
5898,363.33453369140625,128.38844299316406,3.999471664428711e-05,357.9476318359375,126.15838623046875,1.0
5899,362.58203125,127.51979064941406,3.5703182220458984e-05,353.33056640625,125.53005981445312,1.0
5900,349.79754638671875,128.9844970703125,3.045797348022461e-05,349.1264343261719,126.17394256591797,1.0
5901,349.43768310546875,124.66482543945312,5.221366882324219e-05,351.41748046875,129.448974609375,1.0
5902,348.9772033691406,123.39997100830078,0.0005685985088348389,354.01885986328125,130.0487823486328,1.0
5903,345.344970703125,122.42491149902344,1.0,348.03582763671875,137.20619201660156,1.0
5904,345.9448547363281,121.92606353759766,1.0,354.78289794921875,134.90805053710938,0.0005219876766204834
5905,346.0740966796875,121.63282775878906,1.0,356.25006103515625,133.9856719970703,0.0002821683883666992
5906,344.9345703125,122.26545715332031,1.0,356.6302795410156,133.24105834960938,1.245737075805664e-05
5907,345.3786315917969,122.42572784423828,1.0,364.8408508300781,134.9169464111328,0.1951761245727539
5908,345.2607727050781,122.21916961669922,1.0,364.082275390625,134.0269775390625,5.155801773071289e-06
5909,345.15966796875,122.10285949707031,1.0,352.4989929199219,128.8842010498047,2.652406692504883e-06
5910,345.17767333984375,122.17809295654297,1.0,352.5621337890625,128.77285766601562,2.8312206268310547e-06
5911,345.1943359375,122.29720306396484,1.0,352.54461669921875,128.85015869140625,3.129243850708008e-06
5912,345.3999938964844,122.43636322021484,1.0,351.9219970703125,128.82530212402344,4.76837158203125e-06
5913,345.2952880859375,122.33678436279297,1.0,351.70123291015625,128.88772583007812,6.377696990966797e-06
5914,345.0587158203125,122.3897705078125,1.0,351.34210205078125,129.0955352783203,6.496906280517578e-06
5915,345.28912353515625,122.34426879882812,1.0,385.4625549316406,457.09375,1.895427703857422e-05
5916,345.39459228515625,122.63526153564453,1.0,385.28955078125,455.9538269042969,4.470348358154297e-05
5917,345.36181640625,122.31092834472656,1.0,350.1209716796875,161.9527587890625,0.00047475099563598633
5918,345.4727783203125,122.60342407226562,1.0,354.1398620605469,150.55267333984375,1.0
5919,344.1483459472656,120.10773468017578,1.0,356.0498962402344,133.5450897216797,1.0
5920,346.3241882324219,108.13900756835938,3.3974647521972656e-06,353.9776916503906,115.9339370727539,0.999997615814209
5921,347.9544677734375,108.07162475585938,4.887580871582031e-06,353.228759765625,116.31288146972656,1.0
5922,348.8042907714844,115.4886703491211,1.1295080184936523e-05,349.42340087890625,118.5080337524414,1.0
5923,361.6408996582031,121.65638732910156,5.716085433959961e-05,350.9501037597656,120.64434051513672,1.0
5924,361.8255310058594,122.0773696899414,5.65946102142334e-05,351.5856628417969,121.7848129272461,1.0
5925,349.95697021484375,129.67352294921875,1.996755599975586e-05,349.8887634277344,126.18894958496094,1.0
5926,349.00390625,125.64886474609375,3.886222839355469e-05,348.5514831542969,129.4280548095703,1.0
5927,346.8083190917969,122.22742462158203,0.6763756275177002,350.82183837890625,130.6632080078125,1.0
5928,345.6844787597656,122.24526977539062,1.0,350.8970947265625,133.1019744873047,1.0
5929,345.4182434082031,123.2815170288086,1.0,349.3116149902344,138.2164764404297,0.006394386291503906
5930,345.7198791503906,122.36498260498047,1.0,385.88031005859375,455.8746337890625,0.00016161799430847168
5931,345.78887939453125,122.321044921875,1.0,343.6412048339844,132.76524353027344,2.866983413696289e-05
5932,345.4737854003906,122.77759552001953,1.0,356.2144775390625,133.94285583496094,9.298324584960938e-06
5933,345.4827575683594,122.84365844726562,1.0,363.9854431152344,135.1739959716797,0.6519091129302979
5934,345.42437744140625,122.6792221069336,1.0,364.53790283203125,134.7288818359375,0.057744771242141724
5935,345.73785400390625,122.60118865966797,1.0,364.306640625,134.41712951660156,0.002574145793914795
5936,345.7637023925781,122.6402359008789,1.0,364.18963623046875,134.5019073486328,0.0008098185062408447
5937,345.8150329589844,122.67529296875,1.0,357.8254089355469,134.1101837158203,2.3365020751953125e-05
